Sport,Team,Product ID,Product Name,Product Price,Brand Name,Product URL
NBA,boston-celtics,2461254,Boston Celtics Newborn & Infant Personalized Medium Gift Basket - White,170.00,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-newborn-and-infant-personalized-medium-gift-basket-white/o-1336+t-70254919+p-80590612381+z-9-585797073
NBA,boston-celtics,2461566,Boston Celtics Personalized Small Gift Basket - White,100.00,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-personalized-small-gift-basket-white/o-3581+t-47701675+p-46592845840+z-9-997389273
NBA,boston-celtics,4031379,Boston Celtics Infant Personalized Burp Cloth 6-Pack - White,99.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-burp-cloth-6-pack-white/o-3525+t-70585008+p-93993612696+z-9-1499147096
NBA,boston-celtics,2461440,Boston Celtics Infant Personalized Burp Cloth - White,19.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-burp-cloth-white/o-3514+t-70258386+p-35049501757+z-9-2605742004
NBA,brooklyn-nets,4982228,Kevin Durant Brooklyn Nets Nike Infant Swingman Jersey - Classic Edition - White,35.99,Nike,https://www.fanatics.com/nba/brooklyn-nets/kevin-durant-brooklyn-nets-nike-infant-swingman-jersey-classic-edition-white/o-4614+t-03474965+p-37653146638+z-9-1281063829
NBA,brooklyn-nets,4140602,Kevin Durant Brooklyn Nets Nike Infant 2020/21 Jersey - Icon Edition - Black,39.99,Nike,https://www.fanatics.com/nba/brooklyn-nets/kevin-durant-brooklyn-nets-nike-infant-2020/21-jersey-icon-edition-black/o-8081+t-58366165+p-2689598455+z-8-3544126106
NBA,brooklyn-nets,4227798,Brooklyn Nets New Era Infant My 1st 9FIFTY Adjustable Hat - Black/Gray,23.99,New Era,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-new-era-infant-my-1st-9fifty-adjustable-hat-black/gray/o-2436+t-58369409+p-93681341923+z-9-2848571998
NBA,brooklyn-nets,4069977,"Brooklyn Nets Infant Baby Hook Bodysuit, Bib & Booties Set - Heathered Gray",16.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-baby-hook-bodysuit-bib-and-booties-set-heathered-gray/o-1303+t-70921698+p-59990676074+z-9-1811279795
NBA,brooklyn-nets,4476567,Brooklyn Nets Newborn & Infant 3-Piece Trifecta Bodysuit Set - Black/White/Heathered Gray,29.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-3-piece-trifecta-bodysuit-set-black/white/heathered-gray/o-5770+t-36363887+p-5948411290+z-8-1271288799
NBA,brooklyn-nets,3778459,Brooklyn Nets Infant Primary Team Logo Bodysuit - Black,17.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-primary-team-logo-bodysuit-black/o-1370+t-92146109+p-25963075528+z-9-3354078942
NBA,brooklyn-nets,3340413,Brooklyn Nets Children's Personalized Rocking Chair - Black,109.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-childrens-personalized-rocking-chair-black/o-1325+t-03584976+p-81815955533+z-9-34678607
NBA,brooklyn-nets,3801490,Brooklyn Nets Infant Little Baller 2-Pack Bodysuit Set - Black/Heathered Gray,25.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-little-baller-2-pack-bodysuit-set-black/heathered-gray/o-1325+t-81704998+p-25751101518+z-9-598620598
NBA,brooklyn-nets,4476531,Brooklyn Nets Infant Game Time Three-Piece Bodysuit Set - Black/White/Heathered Gray,29.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-game-time-three-piece-bodysuit-set-black/white/heathered-gray/o-3570+t-81691676+p-5904419217+z-8-2506542877
NBA,brooklyn-nets,2595403,Brooklyn Nets Infant Personalized Bodysuit - White,39.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-bodysuit-white/o-2436+t-69691609+p-35169894639+z-9-3245066466
NBA,brooklyn-nets,4620159,Brooklyn Nets Newborn & Infant Game Nap Teddy Fleece Bunting Full-Zip Sleeper - Black,39.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-game-nap-teddy-fleece-bunting-full-zip-sleeper-black/o-1358+t-14365032+p-59174644200+z-9-3720318777
NBA,brooklyn-nets,2921552,Brooklyn Nets Infant Personalized Bodysuit - Black,39.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-bodysuit-black/o-4614+t-47586165+p-6887245697+z-8-721853882
